cksum kappa rho numDaysToRecover beta deathRate pir AFP_Detection reintroRate minBurnIn obsPeriod seasonalAmp numSims movModel moveRate ES_Detection vacRate vilPop
145822f1 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.01 0.05 {32000,8000,8000,8000,8000}
c71c452c 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.01 0.05 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
83af56ea 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.01 0.2 {64000}
ce3ce850 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.01 0.2 {32000,32000}
e381adef 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.01 0.2 {16000,16000,16000,16000}
b113c87b 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.01 0.2 {8000,8000,8000,8000,8000,8000,8000,8000}
6bb18653 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.01 0.2 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
ad31f919 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.01 0.2 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
965f3153 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.01 0.2 {32000,8000,8000,8000,8000}
4355cf6f 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.01 0.2 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
e7ce3b23 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.01 0.5 {64000}
553de74a 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.01 0.5 {32000,32000}
3154eb69 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.01 0.5 {16000,16000,16000,16000}
bf190edb 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.01 0.5 {8000,8000,8000,8000,8000,8000,8000,8000}
78cea8a9 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.01 0.5 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
2e03a638 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.01 0.5 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
643938ee 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.01 0.5 {32000,8000,8000,8000,8000}
593f0e94 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.01 0.5 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
1ce9bba8 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.1 0 {64000}
14d8b875 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.1 0 {32000,32000}
a48dba8f 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.1 0 {16000,16000,16000,16000}
bd3ad377 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.1 0 {8000,8000,8000,8000,8000,8000,8000,8000}
bdbc3b 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.1 0 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
b6fe93bc 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.1 0 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
7071983f 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.1 0 {32000,8000,8000,8000,8000}
f787b057 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.1 0 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
daaf1660 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.1 0.05 {64000}
4a899298 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.1 0.05 {32000,32000}
fac21848 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.1 0.05 {16000,16000,16000,16000}
b8c5377e 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.1 0.05 {8000,8000,8000,8000,8000,8000,8000,8000}
870801d7 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.1 0.05 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
c8972f7 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.1 0.05 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
cc12453d 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.1 0.05 {32000,8000,8000,8000,8000}
d512449a 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.1 0.05 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
b5b28a1c 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.1 0.2 {64000}
c367966c 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.1 0.2 {32000,32000}
ee4d3577 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.1 0.2 {16000,16000,16000,16000}
12a5ce6d 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.1 0.2 {8000,8000,8000,8000,8000,8000,8000,8000}
bcc72fed 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.1 0.2 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
c46029ff 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.1 0.2 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
d11327fb 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.1 0.2 {32000,8000,8000,8000,8000}
fabd2936 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.1 0.2 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
d1d3e7d5 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.1 0.5 {64000}
58669976 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.1 0.5 {32000,32000}
3c9873f1 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.1 0.5 {16000,16000,16000,16000}
1caf08cd 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.1 0.5 {8000,8000,8000,8000,8000,8000,8000,8000}
afb80117 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.1 0.5 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
475276de 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.1 0.5 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
23752e46 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.1 0.5 {32000,8000,8000,8000,8000}
e0d7e8cd 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.1 0.5 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
692319ee 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0 0 {64000}
8cf4392b 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0 0 {32000,32000}
e384daba 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0 0 {16000,16000,16000,16000}
1aed66d2 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0 0 {8000,8000,8000,8000,8000,8000,8000,8000}
d8c0be3b 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0 0 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
eddf6683 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0 0 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
9ff27cd8 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0 0 {32000,8000,8000,8000,8000}
1c57dab 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0 0 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
493812a2 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0 0.05 {64000}
3ceb5453 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0 0.05 {32000,32000}
c443ec77 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0 0.05 {16000,16000,16000,16000}
e673b5d8 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0 0.05 {8000,8000,8000,8000,8000,8000,8000,8000}
9b8a6e0c 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0 0.05 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
61cd5a7 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0 0.05 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
2e1c6785 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0 0.05 {32000,8000,8000,8000,8000}
8f4a4767 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0 0.05 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
2b49d591 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0 0.2 {64000}
7de0cd2c 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0 0.2 {32000,32000}
1ced190 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0 0.2 {16000,16000,16000,16000}
7ade6615 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0 0.2 {8000,8000,8000,8000,8000,8000,8000,8000}
52c996bc 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0 0.2 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
51695e71 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0 0.2 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
674b8b32 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0 0.2 {32000,8000,8000,8000,8000}
a761cfc8 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0 0.2 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
4f28b858 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0 0.5 {64000}
e6e1c236 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0 0.5 {32000,32000}
d31b9716 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0 0.5 {16000,16000,16000,16000}
74d4a0b5 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0 0.5 {8000,8000,8000,8000,8000,8000,8000,8000}
41b6b846 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0 0.5 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
d25b0150 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0 0.5 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
952d828f 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0 0.5 {32000,8000,8000,8000,8000}
bd0b0e33 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0 0.5 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
9653690f 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.001 0 {64000}
7d9985b2 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.001 0 {32000,32000}
e2f7d66a 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.001 0 {16000,16000,16000,16000}
8024a5bd 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.001 0 {8000,8000,8000,8000,8000,8000,8000,8000}
bbb0687c 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.001 0 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
b42f9fad 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.001 0 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
177cf49f 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.001 0 {32000,8000,8000,8000,8000}
ad13ce85 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.001 0 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
9e22a000 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.001 0.05 {64000}
b55a2b8c 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.001 0.05 {32000,32000}
2c73b6cc 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.001 0.05 {16000,16000,16000,16000}
a797c7c6 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.001 0.05 {8000,8000,8000,8000,8000,8000,8000,8000}
6938e68f 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.001 0.05 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
4c0c16fc 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.001 0.05 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
a293402c 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.001 0.05 {32000,8000,8000,8000,8000}
1dc1a6bb 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.001 0.05 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
3c299970 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.001 0.2 {64000}
1fb4f2b5 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.001 0.2 {32000,32000}
894059d7 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.001 0.2 {16000,16000,16000,16000}
9ad618be 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.001 0.2 {8000,8000,8000,8000,8000,8000,8000,8000}
82415bef 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.001 0.2 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
9e0f4415 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.001 0.2 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
3b10d16c 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.001 0.2 {32000,8000,8000,8000,8000}
fe0e8804 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.001 0.2 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
5848f4b9 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.001 0.5 {64000}
84b5fdaf 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.001 0.5 {32000,32000}
5b951f51 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.001 0.5 {16000,16000,16000,16000}
94dcde1e 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.001 0.5 {8000,8000,8000,8000,8000,8000,8000,8000}
913e7515 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.001 0.5 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
1d3d1b34 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.001 0.5 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
c976d8d1 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.001 0.5 {32000,8000,8000,8000,8000}
e46449ff 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.001 0.5 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
e3e9eab8 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.01 0 {64000}
ace56878 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.01 0 {32000,32000}
5bcc38d7 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.01 0 {16000,16000,16000,16000}
1295f57 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.01 0 {8000,8000,8000,8000,8000,8000,8000,8000}
c7a3b87f 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.01 0 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
cd8d54f4 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.01 0 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
1a5522e 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.01 0 {32000,8000,8000,8000,8000}
ad517f7 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.01 0 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
6529d9fa 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.01 0.05 {64000}
9b01887d 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.01 0.05 {32000,32000}
9003ec70 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.01 0.05 {16000,16000,16000,16000}
9300e7bb 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.01 0.05 {8000,8000,8000,8000,8000,8000,8000,8000}
6ef8dc6b 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.01 0.05 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
3fb7cffb 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.01 0.05 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
615da502 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.01 0.05 {32000,8000,8000,8000,8000}
684903f1 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.01 0.05 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
e31c062f 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.01 0.2 {64000}
f01a82c8 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.01 0.2 {32000,32000}
9f99ff66 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.01 0.2 {16000,16000,16000,16000}
632f99d7 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.01 0.2 {8000,8000,8000,8000,8000,8000,8000,8000}
2fbfa6eb 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.01 0.2 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
f9c0c092 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.01 0.2 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
f97b5e91 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.01 0.2 {32000,8000,8000,8000,8000}
1c085ec6 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.01 0.2 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
877d6be6 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.01 0.5 {64000}
6b1b8dd2 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.01 0.5 {32000,32000}
4d4cb9e0 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.01 0.5 {16000,16000,16000,16000}
6d255f77 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.01 0.5 {8000,8000,8000,8000,8000,8000,8000,8000}
3cc08811 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.01 0.5 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
7af29fb3 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.01 0.5 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
b1d572c 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.01 0.5 {32000,8000,8000,8000,8000}
6629f3d 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.01 0.5 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
33c9c17a 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.1 0 {64000}
6b6f53dc 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.1 0 {32000,32000}
6f68ca1 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.1 0 {16000,16000,16000,16000}
b2c57883 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.1 0 {8000,8000,8000,8000,8000,8000,8000,8000}
89c0cb1 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.1 0 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
b3fea9fd 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.1 0 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
b4cca6f1 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.1 0 {32000,8000,8000,8000,8000}
ab2a0413 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.1 0 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
ba1c46a5 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.1 0.05 {64000}
74aff800 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.1 0.05 {32000,32000}
86da4ac1 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.1 0.05 {16000,16000,16000,16000}
6af966d2 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 1.0 0.1 0.05 {8000,8000,8000,8000,8000,8000,8000,8000}
